JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460352.7792,7.7,,,Vis.,AAX,K,77,79,ATLAS,TYC,,,Z,,,,N Sco 2024,NEOA-JBS,STD,,,,
2460352.78,7.4,,,Vis.,DSJ,,7.1,7.8,AAVSO,11X80B,,,Z,,,,PNV J17261813-3809354,,STD,,,,
2460352.80556,7.5,,,Vis.,SWQ,K,71,77,Star Atlas,,,,Z,,,,PNV J17261813-3809354,REA,STD,,,,
2460352.80972,7.5,,,Vis.,JNCA,B,71,78,Sky Safari 4 Pro,REFLECTOR NEWTON 180 MM F7,,,Z,,,,PNV J17261813-3809354,CASP,STD,,,,
2460352.81736,7.2,,,Vis.,CLUB,,71,75,X35870BWH,"""Instrument: 7x50 binoculars. Location: São José dos Campos, São Paulo, Brazil.""",,,Z,,,,PNV J17261813-3809354,NEOA-JBS,STD,,,,
2460352.82569,7.3,,,Vis.,CMIH,,71,75,X35870BWH,"""Instrument: 7x50 binoculars. Location: São José dos Campos, São Paulo, Brazil.""",,,Z,,,,PNV J17261813-3809354,NEOA-JBS,STD,,,,
2460352.87801,7.80,,,V,MDAG,,ensemble,,X35898LE,,0,,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460353.31597,7.6,,,Vis.,PEX,,71,78,X35870BMI,,,,Z,,,,N Sco 2024,AAVSO,STD,,,,
2460353.35153,7.484,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.908|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.228|KMAGSTD=8.579|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.323,0,1.55,Z,-10.908,-10.228,,V1723 SCO,AAVSO,STD,0,,,
2460353.35243,7.453,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.963|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.208|KMAGSTD=8.654|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.409,0,1.55,Z,-10.963,-10.208,,V1723 SCO,AAVSO,STD,0,,,
2460353.35332,7.427,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.978|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.230|KMAGSTD=8.647|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.450,0,1.55,Z,-10.978,-10.230,,V1723 SCO,AAVSO,STD,0,,,
2460353.35446,7.442,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.881|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.145|KMAGSTD=8.635|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.338,0,1.55,Z,-10.881,-10.145,,V1723 SCO,AAVSO,STD,0,,,
2460353.35538,7.431,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.780|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.055|KMAGSTD=8.624|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.248,0,1.55,Z,-10.780,-10.055,,V1723 SCO,AAVSO,STD,0,,,
2460353.35628,7.396,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.991|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.254|KMAGSTD=8.636|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.494,0,1.55,Z,-10.991,-10.254,,V1723 SCO,AAVSO,STD,0,,,
2460353.35720,7.355,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.866|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.118|KMAGSTD=8.647|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.410,0,1.55,Z,-10.866,-10.118,,V1723 SCO,AAVSO,STD,0,,,
2460353.35845,7.402,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-11.001|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.234|KMAGSTD=8.666|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.498,0,1.55,Z,-11.001,-10.234,,V1723 SCO,AAVSO,STD,0,,,
2460353.35943,7.407,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.954|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.208|KMAGSTD=8.645|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.446,0,1.55,Z,-10.954,-10.208,,V1723 SCO,AAVSO,STD,0,,,
2460353.36034,7.399,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.993|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.234|KMAGSTD=8.658|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.493,0,1.55,Z,-10.993,-10.234,,V1723 SCO,AAVSO,STD,0,,,
2460353.36042,7.6,,,Vis.,PEX,,71,78,X35870BMI,,,,Z,,,,N Sco 2024,AAVSO,STD,,,,
2460353.36126,7.461,0.000,,TG,PEX,,79,86,X35898HU,|CDEC=-38.06005|CMAGINS=-10.992|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|KDEC=-38.07340|KMAGINS=-10.237|KMAGSTD=8.654|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|VMAGINS=-11.430,0,1.55,Z,-10.992,-10.237,,V1723 SCO,AAVSO,STD,0,,,
2460353.73958,7.9,,,Vis.,PLA,,7.8,8.7,X35870BMI,Stars Stellarium,,,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460353.76042,7.8,,,Vis.,SWQ,K,76,79,ATLAS,,,,Z,,,,V1723 Sco,REA,STD,,,,
2460353.8125,7.7,,,Vis.,SWQ,K,76,79,ATLAS,,,,Z,,,,V1723 Sco,REA,STD,,,,
2460353.82639,7.7,,,Vis.,JNCA,B,71,78,Sky Safari 4 Pro,REFLECTOR NEWTON 180 MM F7 ,,,Z,,,,PNV J17261813-3809354,CASP,STD,,,,
2460354.30638,9.006,0.001,,B,PEX,,115,121,X35907J,|CDEC=-38.15503|CMAGINS=-8.480|CRA=261.52763|CREFERR=0.104|CREFMAG=12.104|KDEC=-38.10998|KMAGINS=-7.970|KMAGSTD=12.614|KRA=261.55703|KREFERR=0.099|KREFMAG=12.652|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-11.578,0,1.864,Z,-8.480,-7.970,,V1723 SCO,AAVSO,STD,0,,,
2460354.30677,7.752,0.001,,V,PEX,,115,121,X35907J,|CDEC=-38.15503|CMAGINS=-9.430|CRA=261.52763|CREFERR=0.021|CREFMAG=11.521|KDEC=-38.10998|KMAGINS=-8.788|KMAGSTD=12.163|KRA=261.55703|KREFERR=0.044|KREFMAG=12.141|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-13.199,0,1.858,Z,-9.430,-8.788,,V1723 SCO,AAVSO,STD,0,,,
2460354.30716,6.388,0.008,,R,PEX,,115,,X35907N,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.1551666666667|CMAGINS=-9.561|CRA=261.527791666667|CREFERR=0.222|CREFMAG=10.996|VMAGINS=-14.168,0,1.853,Z,-9.561,,,V1723 SCO,AAVSO,STD,,,,
2460354.30756,5.120,0.017,,I,PEX,,115,,X35907N,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.1551666666667|CMAGINS=-8.218|CRA=261.527791666667|CREFERR=0.301|CREFMAG=10.506|VMAGINS=-13.604,0,1.847,Z,-8.218,,,V1723 SCO,AAVSO,STD,,,,
2460354.32903,8.989,0.003,,B,YBA,,ENSEMBLE,115A_1,240214,|OBSERVAT=PERTH OBSERVATORY|KDEC=-38.197703|KMAGINS=-8.095|KMAGSTD=12.147|KRA=261.582654|KREFERR=0.084|KREFMAG=12.171|VMAGINS=-11.253,0,1.603,Z,,12.147,,V1723 SCO,AAVSO,STD,,,,
2460354.32953,8.111,0.003,,V,YBA,,ENSEMBLE,111A,240214,|OBSERVAT=PERTH OBSERVATORY|KDEC=-38.217865|KMAGINS=-9.338|KMAGSTD=11.290|KRA=261.627175|KREFERR=0.033|KREFMAG=11.148|VMAGINS=-12.517,0,1.597,Z,,11.290,,V1723 SCO,AAVSO,STD,,,,
2460354.32990,6.903,0.004,,R,YBA,,111A,115A_1,240214,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.217865|CMAGINS=-9.703|CRA=261.627175|CREFERR=0.165|CREFMAG=10.482|KDEC=-38.197703|KMAGINS=-9.216|KMAGSTD=10.969|KRA=261.582654|KREFERR=0.241|KREFMAG=10.901|VMAGINS=-13.282,0,1.593,Z,-9.703,-9.216,,V1723 SCO,AAVSO,STD,,,,
2460354.34028,7.9,,,Vis.,PEX,,78,83,X35870BMI,,,,Z,,,,N Sco 2024,AAVSO,STD,,,,
2460354.34209,8.612,0.001,,B,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.411|CRA=261.84147|CREFERR=0.049|CREFMAG=8.597|CX=1.5004|KDEC=-38.07340|KMAGINS=-9.716|KMAGSTD=9.292|KMAGTRAN=9.286|KRA=262.02346|KREFERR=0.052|KREFMAG=9.136|KX=1.5044|TAVER=2.60|TB_BV=0.4650|TB_BVERR=0.0100|VERR=0.001|VMAGINS=-10.543|VMAGSTD=8.465|VX=1.4939,1,1.550,Z,-10.411,-9.716,,V1723 SCO,AAVSO,STD,0101,,,
2460354.34209,7.598,0.000,,V,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.896|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|CX=1.5004|KDEC=-38.07340|KMAGINS=-10.194|KMAGSTD=8.601|KMAGTRAN=8.601|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|KX=1.5044|TAVER=2.60|TV_BV=0.0160|TV_BVERR=0.0090|VERR=0.000|VMAGINS=-11.202|VMAGSTD=7.593|VX=1.4939,1,1.550,Z,-10.896,-10.194,,V1723 SCO,AAVSO,STD,0101,,,
2460354.34302,8.696,0.001,,B,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.424|CRA=261.84147|CREFERR=0.049|CREFMAG=8.597|CX=1.4929|KDEC=-38.07340|KMAGINS=-9.768|KMAGSTD=9.253|KMAGTRAN=9.180|KRA=262.02346|KREFERR=0.052|KREFMAG=9.136|KX=1.4968|TAVER=2.60|TB_BV=0.4650|TB_BVERR=0.0100|VERR=0.001|VMAGINS=-10.523|VMAGSTD=8.498|VX=1.4865,1,1.550,Z,-10.424,-9.768,,V1723 SCO,AAVSO,STD,0102,,,
2460354.34302,7.572,0.001,,V,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.881|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|CX=1.4929|KDEC=-38.07340|KMAGINS=-10.139|KMAGSTD=8.641|KMAGTRAN=8.639|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|KX=1.4968|TAVER=2.60|TV_BV=0.0160|TV_BVERR=0.0090|VERR=0.001|VMAGINS=-11.215|VMAGSTD=7.565|VX=1.4865,1,1.550,Z,-10.881,-10.139,,V1723 SCO,AAVSO,STD,0102,,,
2460354.34414,8.678,0.001,,B,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.418|CRA=261.84147|CREFERR=0.049|CREFMAG=8.597|CX=1.4840|KDEC=-38.07340|KMAGINS=-9.748|KMAGSTD=9.267|KMAGTRAN=9.265|KRA=262.02346|KREFERR=0.052|KREFMAG=9.136|KX=1.4879|TAVER=2.60|TB_BV=0.4650|TB_BVERR=0.0100|VERR=0.001|VMAGINS=-10.515|VMAGSTD=8.500|VX=1.4777,1,1.550,Z,-10.418,-9.748,,V1723 SCO,AAVSO,STD,0103,,,
2460354.34414,7.597,0.001,,V,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.884|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|CX=1.4840|KDEC=-38.07340|KMAGINS=-10.212|KMAGSTD=8.571|KMAGTRAN=8.571|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|KX=1.4879|TAVER=2.60|TV_BV=0.0160|TV_BVERR=0.0090|VERR=0.001|VMAGINS=-11.192|VMAGSTD=7.591|VX=1.4777,1,1.550,Z,-10.884,-10.212,,V1723 SCO,AAVSO,STD,0103,,,
2460354.34513,8.686,0.001,,B,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.449|CRA=261.84147|CREFERR=0.049|CREFMAG=8.597|CX=1.4762|KDEC=-38.07340|KMAGINS=-9.771|KMAGSTD=9.275|KMAGTRAN=9.230|KRA=262.02346|KREFERR=0.052|KREFMAG=9.136|KX=1.4801|TAVER=2.60|TB_BV=0.4650|TB_BVERR=0.0100|VERR=0.001|VMAGINS=-10.566|VMAGSTD=8.480|VX=1.4700,1,1.550,Z,-10.449,-9.771,,V1723 SCO,AAVSO,STD,0104,,,
2460354.34513,7.545,0.000,,V,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.959|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|CX=1.4762|KDEC=-38.07340|KMAGINS=-10.228|KMAGSTD=8.630|KMAGTRAN=8.628|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|KX=1.4801|TAVER=2.60|TV_BV=0.0160|TV_BVERR=0.0090|VERR=0.000|VMAGINS=-11.320|VMAGSTD=7.538|VX=1.4700,1,1.550,Z,-10.959,-10.228,,V1723 SCO,AAVSO,STD,0104,,,
2460354.34602,8.644,0.001,,B,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.353|CRA=261.84147|CREFERR=0.049|CREFMAG=8.597|CX=1.4694|KDEC=-38.07340|KMAGINS=-9.670|KMAGSTD=9.280|KMAGTRAN=9.234|KRA=262.02346|KREFERR=0.052|KREFMAG=9.136|KX=1.4731|TAVER=2.60|TB_BV=0.4650|TB_BVERR=0.0100|VERR=0.001|VMAGINS=-10.480|VMAGSTD=8.470|VX=1.4632,1,1.550,Z,-10.353,-9.670,,V1723 SCO,AAVSO,STD,0105,,,
2460354.34602,7.572,0.001,,V,PEX,,000-BPV-382,000-BPV-383,X35898HU,|CDEC=-38.06005|CMAGINS=-10.873|CRA=261.84147|CREFERR=0.032|CREFMAG=7.899|CX=1.4694|KDEC=-38.07340|KMAGINS=-10.136|KMAGSTD=8.636|KMAGTRAN=8.634|KRA=262.02346|KREFERR=0.034|KREFMAG=8.631|KX=1.4731|TAVER=2.60|TV_BV=0.0160|TV_BVERR=0.0090|VERR=0.001|VMAGINS=-11.206|VMAGSTD=7.566|VX=1.4632,1,1.550,Z,-10.873,-10.136,,V1723 SCO,AAVSO,STD,0105,,,
2460354.77292,6.81,0.07,,CV,SNU,,115,79,X35920JQ,,0,,Z,11.5,7.9,,V1723 Sco,,STD,,,,
2460354.78194,8.1,,,Vis.,RFP,,7.9,8.6,X35894TE,,,,Z,,,,V1723 Sco,,STD,,,,
2460354.79792,7.1,,,Vis.,DSMB,,64,72,X35894TE,,,,Z,,,,V1723 Sco,AAVSO,STD,,,,
2460354.84861,6.5,,,Vis.,PWMA,,79,86,X35946GG,,,,Z,,,,v1723,AAVSO,STD,,,,
2460354.8507,8.032,0.002,,TG,PYG,,79,,AAVSO X35918BG,Y SLOOH CHILE,0,,Z,7.90,,,V1723 SCO,BAA-VSS,STD,,,,
2460354.850700,8.0320,0.002,,TG,PYG,,,,AAVSO X35918BG,Slooh Chile 2; CDK 17 on Paramount ME,,,Z,,,,V1723 Sco,BAA-VSS,STD,,,,BAAVSS
2460354.86707,7.945,0.035,,V,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-11.717,0,1.425,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460354.86773,6.834,0.117,,R,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-12.638,0,1.420,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460354.86817,5.704,0.280,,I,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-12.500,0,1.417,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460354.893646,4.552,0.012,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=16.125|CMAGINS=18.928|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.873|KREFMAG= 6.488|KREFERR= 0.013,0,1.320,Z,18.928,17.873,,PNV J17261813-3809354,VVS,STD,,,,
2460354.893727,4.521,0.012,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=16.126|CMAGINS=18.960|CREFMAG= 7.355|CREFERR= 0.016|KMAGINS=17.861|KREFMAG= 6.488|KREFERR= 0.013,0,1.319,Z,18.960,17.861,,PNV J17261813-3809354,VVS,STD,,,,
2460354.893831,8.675,0.007,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=16.694|CMAGINS=17.442|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.669|KREFMAG= 9.116|KREFERR= 0.007,0,1.319,Z,17.442,16.669,,PNV J17261813-3809354,VVS,STD,,,,
2460354.893900,8.667,0.007,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=16.702|CMAGINS=17.459|CREFMAG= 9.424|CREFERR= 0.007|KMAGINS=16.670|KREFMAG= 9.116|KREFERR= 0.007,0,1.318,Z,17.459,16.670,,PNV J17261813-3809354,VVS,STD,,,,
2460354.894051,10.136,0.004,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=16.305|CMAGINS=16.298|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.704|KREFMAG=10.052|KREFERR= 0.003,0,1.318,Z,16.298,15.704,,PNV J17261813-3809354,VVS,STD,,,,
2460354.894213,10.156,0.004,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=16.348|CMAGINS=16.321|CREFMAG=10.129|CREFERR= 0.004|KMAGINS=15.740|KREFMAG=10.052|KREFERR= 0.003,0,1.317,Z,16.321,15.740,,PNV J17261813-3809354,VVS,STD,,,,
2460354.894363,6.539,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=15.698|CMAGINS=17.508|CREFMAG= 8.349|CREFERR= 0.008|KMAGINS=16.601|KREFMAG= 7.750|KREFERR= 0.007,0,1.316,Z,17.508,16.601,,PNV J17261813-3809354,VVS,STD,,,,
2460354.894444,6.555,0.007,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=15.682|CMAGINS=17.476|CREFMAG= 8.349|CREFERR= 0.008|KMAGINS=16.552|KREFMAG= 7.750|KREFERR= 0.007,0,1.315,Z,17.476,16.552,,PNV J17261813-3809354,VVS,STD,,,,
2460354.95417,8.0,,,Vis.,CLQ,B,7.9,8.6,X35898AE,Twilight. 15x50 IS.,,,Z,,,,V1723 Sco,AAVSO,STD,,,,
2460354.98889,8.0,,,Vis.,CKB,,79,86,X35898IN,,,,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460354.98958,8.1,,,Vis.,HSCC,L,7.9,,X35947H,Seen at 56x in 150mm reflector during astronomical twilight.,,,Z,,,,V1723 Sco,AAVSO,STD,,,,
2460355.297037,8.7874,0.0678,,TB,BDJB,,ENSEMBLE,000-BPV-379,X35899K,CANON 1100D; 100MM; ISO 100; F2.0; 10 SEC X 16 IMAGES MEDIAN STACKED IN GROUPS OF 4,0,1.340,Z,,-11.5237,,N SCO 2024,ASSAU,STD,,,,
2460355.297037,8.0957,0.0112,,TG,BDJB,,ENSEMBLE,000-BPV-379,X35899K,CANON 1100D; 100MM; ISO 100; F2.0; 10 SEC X 16 IMAGES MEDIAN STACKED IN GROUPS OF 4,0,1.340,Z,,-11.6386,,N SCO 2024,ASSAU,STD,,,,
2460355.297037,7.1578,0.0539,,TR,BDJB,,ENSEMBLE,000-BPV-379,X35899K,CANON 1100D; 100MM; ISO 100; F2.0; 10 SEC X 16 IMAGES MEDIAN STACKED IN GROUPS OF 4,0,1.340,Z,,-10.4663,,N SCO 2024,ASSAU,STD,,,,
2460355.33056,8.1,,,Vis.,PEX,,78,83,X35870BMI,,,,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460355.63071,6.717,0.017,,R,KMWA,,ENSEMBLE,115,X35942Z,|KMAGINS=-8.587|KMAGSTD=11.174|KREFMAG=10.996|TR_VR=-0.085|VMAGINS=-12.961,1,1.650,Z,,11.174,,V1723 SCO,BAV,STD,,,,
2460355.63299,7.956,0.033,,V,KMWA,,ENSEMBLE,115,X35942Z,|KDEC=-38.15535|KMAGINS=-8.701|KMAGSTD=11.506|KRA=261.52754|KREFERR=0.021|KREFMAG=11.521|VMAGINS=-12.270,1,1.650,Z,,11.506,,V1723 SCO,BAV,STD,,,,
2460355.63502,9.139,0.07,,B,KMWA,,ENSEMBLE,000-BPV-382,X35946DP,,0,1.32,Z,,9.067,,V1723 SCO,BAV,STD,,,,
2460355.80486,8.0,,,Vis.,AAX,K,76,84,X35895BD,TYC red comps,,,Z,,,,V1723 Sco,NEOA-JBS,STD,,,,
2460355.84677,8.224,0.043,,V,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-11.375,0,1.565,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460355.84744,7.036,0.128,,R,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-12.339,0,1.559,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460355.84788,5.803,0.253,,I,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-12.481,0,1.555,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460355.8549,8.149,0.002,,TG,PYG,,79,,AAVSO X35918BG,Y  SLOOH CHILE,0,,Z,7.90,,,V1723 SCO,BAA-VSS,STD,,,,
2460355.95208,8.3,,,Vis.,SLH,,79,86,x35895bd,,,,Z,,,,v1723 sco,AAVSO,STD,,,,
2460356.28329,9.448,0.013,,B,YBA,,121,115,X35973FN,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.1100555555556|CMAGINS=-6.913|CRA=261.557208333333|CREFERR=0.099|CREFMAG=12.652|KDEC=-38.1551666666667|KMAGINS=-7.473|KMAGSTD=12.091|KRA=261.527791666667|KREFERR=0.104|KREFMAG=12.104|VMAGINS=-10.116,0,2.152,Z,-6.913,-7.473,,V1723 SCO,AAVSO,STD,,,,
2460356.28377,8.312,0.026,,V,YBA,,127,115,X35973FO,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.23519|CMAGINS=-6.927|CRA=261.66448|CREFERR=0.024|CREFMAG=12.701|KDEC=-38.15498|KMAGINS=-8.095|KMAGSTD=11.534|KRA=261.52716|KREFERR=0.021|KREFMAG=11.521|VMAGINS=-11.316,0,2.140,Z,-6.927,-8.095,,V1723 SCO,AAVSO,STD,,,,
2460356.28417,6.840,0.006,,R,YBA,,111A,115A_1,240218,|OBSERVAT=PERTH OBSERVATORY|CDEC=-38.21743|CMAGINS=-9.188|CRA=261.62659|CREFERR=0.165|CREFMAG=10.482|KDEC=-38.19731|KMAGINS=-8.652|KMAGSTD=11.018|KRA=261.58204|KREFERR=0.241|KREFMAG=10.901|VMAGINS=-12.830,0,2.132,Z,-9.188,-8.652,,V1723 SCO,AAVSO,STD,,,,
2460356.384079,7.014,0.117,,TR,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.226,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.384079,7.939,0.031,,TG,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.226,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.384079,8.884,0.606,,TB,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.226,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.385153,6.943,0.112,,TR,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.211,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.385153,7.942,0.050,,TG,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.211,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.385153,8.913,0.496,,TB,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.211,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.386110,6.881,0.097,,TR,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.198,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.386110,7.868,0.017,,TG,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.198,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.386110,8.794,0.404,,TB,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.198,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.387121,6.987,0.132,,TR,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.184,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
2460356.387121,7.967,0.034,,TG,EJOC,,ENSEMBLE,,,ZWO SEESTAR; IMX462 WITH IR CUT; PHOTOMETRY MEASUREMENT BY AJY,0,2.184,Z,,,,PNV J17261813-3809354,AAVSO,STD,,,,
